infected,recovered,deaths,chinfected,cinfected,Infection_Rate_china
4199891,0,16316,0.6431842049989498,0.0012098213204125323,4.555842881500669e-08
4215617,0,16348,0.6402630719716405,0.0011139139393915387,4.5351517280100365e-08
4221819,0,16390,0.5533553807283856,0.00043930397126455066,3.9195616942048894e-08
4239659,0,16416,0.668249676736805,0.00126365411921309,4.733388210040804e-08
4275828,0,16506,0.9919273724773039,0.0025619453944965387,7.026082456228487e-08
4290905,0,16509,1.0969650168286393,0.0010679435625210625,7.770091716077168e-08
4313898,0,16593,1.7090278035561826,0.0016286546616068708,1.2105493407026175e-07
4337428,0,16594,1.7198318322544328,0.001666691783917265,1.218202118375622e-07
4361840,0,16634,1.132675770704663,0.0017291661635779121,8.023040377711933e-08
4386235,0,16673,1.2662044416108809,0.0017279620088678997,8.968859071790919e-08
4410207,0,16725,1.0459388134102239,0.0016979998063775892,7.408659697369286e-08
4434075,0,16775,0.9885239697654676,0.0016906332128575128,7.001975259725388e-08
4458006,0,16838,1.1180532948890853,0.001695095668547559,7.919465535797984e-08
4484059,0,16900,1.0261617539074792,0.0018454025094091161,7.268573583543247e-08
4514557,0,16964,1.0834916778286556,0.0021602535497623775,7.674656512451137e-08
4549736,0,17042,1.1967365774416174,0.0024918210907958122,8.476799919826653e-08
4584205,0,17102,1.3123037248091842,0.0024415299234952915,9.295392418799366e-08
4612203,0,17167,1.309944389924763,0.0019831719747605433,9.278680629307762e-08
4637347,0,17249,1.1767129851461429,0.0017810156487384492,8.334967549391565e-08
4661332,0,17333,0.9648541859399452,0.0016989206305675988,6.83431595573433e-08
4687167,0,17402,0.8158701732977282,0.001829960996068956,5.77902301138325e-08
4715239,0,17477,0.8040641777999751,0.001988413589380598,5.695398040294983e-08
4745734,0,17544,0.882702174444173,0.0021600410518723754,6.252411652324724e-08
4768765,0,17624,0.9626957955482275,0.0016313463015468989,6.819027508932961e-08
4797126,0,17698,1.067957110390241,0.00200888421945081,7.56462108569247e-08
4808767,0,17762,0.9077215730424317,0.0008245626458385414,6.429630632699857e-08
4818146,0,17837,0.6680875012686023,0.0006643392367768817,4.732239478547364e-08
4827425,0,17904,0.5460147254567963,0.0006572559737768084,3.867565902323347e-08
4836767,0,18001,0.360507098100201,0.0006617184294668546,2.5535665892369754e-08
4845027,0,18072,0.38769138653665214,0.0005850775238060607,2.746120053702213e-08
4852776,0,18126,0.47823565154946696,0.0005488820498756857,3.387468895936322e-08
4859037,0,78087,0.5389021479713604,0.000443483096434594,3.8171856453856035e-08
4863690,0,78137,0.6791705557377463,0.0003295842273934141,4.81074366819645e-08
4867556,0,78190,0.6213182570325427,0.0002738389475828366,4.400960621308688e-08
4871355,0,78247,0.5365001443834825,0.0002690931613727875,3.800171622245545e-08
4875374,0,78294,0.5167974187017588,0.0002846763399729489,3.660612034423595e-08
4879169,0,78336,0.5749359283883668,0.00026880983085278453,4.072422388966154e-08
4882683,0,91023,0.6714456922189178,0.00024890586182257837,4.756026428252915e-08
4885426,0,91061,0.7573604607352387,0.00019429390409201266,5.36458332924444e-08
4887702,0,91111,0.7546061088327111,0.00016121506588167,5.345073530324084e-08
4889691,0,91147,0.6797596743975709,0.00014088610107145942,4.814916550602238e-08
4891987,0,91174,0.6150591657301514,0.00016263171848168468,4.356625831472379e-08
4894391,0,91204,0.6371260038376804,0.00017028164252176392,4.512931049368048e-08
4896727,0,91226,0.7320733290071382,0.000165465023681714,5.1854679246968044e-08
4900210,0,97623,0.9997148831020718,0.00024671005029255563,7.081243442099583e-08
4903495,0,97643,1.2368873602751504,0.00023268518955241033,8.761198474295398e-08
4903496,0,97648,1.0156162855549358,7.083263000073375e-08,7.19387725774323e-08
4903497,0,97663,0.7501385041551246,7.083263000073375e-08,5.313428311412381e-08
4903498,0,97668,0.3125772411826219,7.083263000073375e-08,2.2140668071338772e-08
4903503,0,97680,0.0006951685783802572,3.541631500036687e-07,4.924061870054483e-11
4903505,0,97685,0.0009884678747940692,1.416652600014675e-07,7.001577924289991e-11
4903507,0,100970,0.0014771048744460858,1.416652600014675e-07,1.0462722304391986e-10
4903507,0,100977,0.002737226277372263,0.0,1.9388493613339527e-10
4903509,0,100982,0.75,1.416652600014675e-07,5.3124472500550307e-08
4903513,0,100990,0.8888888888888888,2.83330520002935e-07,6.296233777842999e-08
4903515,0,100992,0.8,1.416652600014675e-07,5.666610400058699e-08
4903516,0,100998,1.0,7.083263000073375e-08,7.083263000073375e-08
4903516,0,101003,1.1666666666666667,0.0,8.263806833418937e-08
4903517,0,101007,0.5,7.083263000073375e-08,3.541631500036687e-08
4903517,0,101009,0.25,0.0,1.7708157500183437e-08
4903517,0,101013,0.1111111111111111,0.0,7.870292222303748e-09
4903517,0,101016,0.14285714285714285,0.0,1.0118947142961962e-08
4903520,0,101020,0.75,2.1249789000220123e-07,5.3124472500550307e-08
4903520,0,101022,1.5,0.0,1.0624894500110061e-07
4903520,0,101024,3.0,0.0,2.1249789000220123e-07
4903521,0,101029,4.0,7.083263000073375e-08,2.83330520002935e-07
4903521,0,101031,0.3333333333333333,0.0,2.3610876666911244e-08
4903521,0,101034,0.3333333333333333,0.0,2.3610876666911244e-08
4903523,0,101036,1.0,1.416652600014675e-07,7.083263000073375e-08
4903523,0,101036,0.5,0.0,3.541631500036687e-08
4903523,0,101036,2.0,0.0,1.416652600014675e-07
4903523,0,101038,2.0,0.0,1.416652600014675e-07
4903524,0,101040,0.3333333333333333,7.083263000073375e-08,2.3610876666911244e-08
4903524,0,101042,0.5,0.0,3.541631500036687e-08
4903524,0,101042,0.5,0.0,3.541631500036687e-08
4903524,0,101048,0.5,0.0,3.541631500036687e-08
4903524,0,101051,0.0,0.0,0.0
4903524,0,101051,0.0,0.0,0.0
4903524,0,101052,0.0,0.0,0.0
4903524,0,101053,0.0,0.0,0.0
4903524,0,101054,,0.0,
4903524,0,101055,,0.0,
4903524,0,101055,,0.0,
4903524,0,101055,,0.0,
4903524,0,101056,,0.0,
